"Deployment ID","deployment","Site Number","OG Alternate","Quadrant","Organization","Year","Location","Public Latitude","Public Longitude","Start date","Start time","End date","End time","Camera Make and Model","Unit ID","Lure","Attractant_water","Attractant_linear features","Attractant_open areas"
"ABMI-350-NE-2017-09-27","ABMI-350-NE",350,,"NE","ABMI",2018,"Fox Lake",57.79,-113.95,2017-9-27 0:00:00,1899-12-30 12:32:34,2018-7-5 0:00:00,1899-12-30 11:31:39,"RECONYX_PC900",130,"Yes","None","None","None"
"ABMI-350-NW-2017-09-27","ABMI-350-NW",350,,"NW","ABMI",2018,"Fox Lake",57.79,-113.95,2017-9-27 0:00:00,1899-12-30 13:29:28,2018-7-4 0:00:00,1899-12-30 18:56:37,"RECONYX_PC900",777,"No","None","None","None"
"ABMI-350-SE-2017-09-27","ABMI-350-SE",350,,"SE","ABMI",2018,"Fox Lake",57.79,-113.95,2017-9-27 0:00:00,1899-12-30 12:30:53,2018-7-5 0:00:00,1899-12-30 10:06:25,"RECONYX_PC900",22,"No","None","None","None"
"ABMI-350-SW-2017-09-27","ABMI-350-SW",350,,"SW","ABMI",2018,"Fox Lake",57.79,-113.95,2017-9-27 0:00:00,1899-12-30 13:12:33,2018-7-4 0:00:00,1899-12-30 17:54:42,"RECONYX_PC900",363,"Yes","None","None","None"
"ABMI-351-NE-2017-09-28","ABMI-351-NE",351,,"NE","ABMI",2018,"Fox Lake",57.77,-113.74,2017-9-28 0:00:00,1899-12-30 10:55:24,2018-7-3 0:00:00,1899-12-30 21:41:46,"RECONYX_PC900",813,"Yes","None","None","None"
"ABMI-351-NW-2017-09-28","ABMI-351-NW",351,,"NW","ABMI",2018,"Fox Lake",57.77,-113.74,2017-9-28 0:00:00,1899-12-30 11:37:35,2018-7-4 0:00:00,1899-12-30 8:44:43,"RECONYX_PC900",209,"No","None","None","None"
"ABMI-351-SE-2017-09-28","ABMI-351-SE",351,,"SE","ABMI",2018,"Fox Lake",57.77,-113.74,2017-9-28 0:00:00,1899-12-30 10:49:26,2018-7-3 0:00:00,1899-12-30 20:47:30,"RECONYX_PC900",494,"No","None","None","None"
"ABMI-351-SW-2017-09-28","ABMI-351-SW",351,,"SW","ABMI",2018,"Fox Lake",57.77,-113.74,2017-9-28 0:00:00,1899-12-30 11:23:22,2018-7-4 0:00:00,1899-12-30 8:11:37,"RECONYX_PC900",688,"Yes","None","None","None"
"ABMI-379-NE-2017-09-26","ABMI-379-NE",379,,"NE","ABMI",2018,"Chipewyan Lake",57.62,-114.36,2017-9-26 0:00:00,1899-12-30 17:59:14,2017-10-19 0:00:00,1899-12-30 12:27:00,"RECONYX_PC900",603,"Yes","Swamp","None","Other Natural Funnel"
"ABMI-379-NW-2017-09-26","ABMI-379-NW",379,,"NW","ABMI",2018,"Chipewyan Lake",57.62,-114.36,2017-9-26 0:00:00,1899-12-30 16:51:02,2018-7-3 0:00:00,1899-12-30 15:54:44,"RECONYX_PC900",817,"No","Swamp","None","None"
"ABMI-379-SE-2017-09-26","ABMI-379-SE",379,,"SE","ABMI",2018,"Chipewyan Lake",57.62,-114.36,2017-9-26 0:00:00,1899-12-30 16:48:41,2018-7-3 0:00:00,1899-12-30 13:19:55,"RECONYX_PC900",251,"No","None","None","Other Natural Funnel"
"ABMI-379-SW-2017-09-26","ABMI-379-SW",379,,"SW","ABMI",2018,"Chipewyan Lake",57.62,-114.36,2017-9-26 0:00:00,1899-12-30 17:51:32,2018-7-3 0:00:00,1899-12-30 14:38:10,"RECONYX_PC900",411,"Yes","None","None","Other Natural Funnel"
"ABMI-380-NE-2017-09-26","ABMI-380-NE",380,,"NE","ABMI",2018,"Chipewyan Lake",57.63,-114.06,2017-9-26 0:00:00,1899-12-30 14:17:19,2018-7-5 0:00:00,1899-12-30 13:39:11,"RECONYX_PC900",914,"Yes","None","None","Natural Burn"
"ABMI-380-NW-2017-09-26","ABMI-380-NW",380,,"NW","ABMI",2018,"Chipewyan Lake",57.63,-114.06,2017-9-26 0:00:00,1899-12-30 13:30:19,2018-7-5 0:00:00,1899-12-30 12:39:11,"RECONYX_PC900",13,"No","None","None","Natural Burn"
"ABMI-380-SE-2017-09-26","ABMI-380-SE",380,,"SE","ABMI",2018,"Chipewyan Lake",57.63,-114.06,2017-9-26 0:00:00,1899-12-30 13:03:02,2018-7-4 0:00:00,1899-12-30 20:00:35,"RECONYX_PC900",103,"No","None","None","Natural Burn"
"ABMI-380-SW-2017-09-26","ABMI-380-SW",380,,"SW","ABMI",2018,"Chipewyan Lake",57.63,-114.06,2017-9-26 0:00:00,1899-12-30 13:43:59,2018-7-5 0:00:00,1899-12-30 15:06:09,"RECONYX_PC900",158,"Yes","None","Game Trail","Natural Burn"
"ABMI-381-NE-2017-09-26","ABMI-381-NE",381,,"NE","ABMI",2018,"Chipewyan Lake",57.58,-113.78,2017-9-26 0:00:00,1899-12-30 9:38:16,2018-7-4 0:00:00,1899-12-30 8:31:10,"RECONYX_PC900",185,"Yes","Swamp","None","None"
"ABMI-381-NW-2017-09-26","ABMI-381-NW",381,,"NW","ABMI",2018,"Chipewyan Lake",57.58,-113.78,2017-9-26 0:00:00,1899-12-30 10:14:26,2018-7-4 0:00:00,1899-12-30 11:11:25,"RECONYX_PC900",282,"No","None","None","Other Natural Funnel"
"ABMI-381-SE-2017-09-26","ABMI-381-SE",381,,"SE","ABMI",2018,"Chipewyan Lake",57.58,-113.78,2017-9-26 0:00:00,1899-12-30 9:36:26,2018-7-4 0:00:00,1899-12-30 13:11:19,"RECONYX_PC900",756,"No","None","Game Trail","None"
"ABMI-381-SW-2017-09-26","ABMI-381-SW",381,,"SW","ABMI",2018,"Chipewyan Lake",57.58,-113.78,2017-9-26 0:00:00,1899-12-30 10:12:57,2018-7-4 0:00:00,1899-12-30 11:55:41,"RECONYX_PC900",730,"Yes","None","None","None"
"ABMI-W38-CCL-2017-11-30","ABMI-W38-CCL",38,,"CCL","ABMI",2018,"Fort Chipewyan",59.46,-110.52,2017-11-30 0:00:00,1899-12-30 12:49:02,2018-8-4 0:00:00,1899-12-30 9:53:52,"RECONYX_PC900",565,"No","Wet Margin Wetland","None","None"
"ABMI-38-NE-2017-11-30","ABMI-38-NE",38,,"NE","ABMI",2018,"Fort Chipewyan",59.46,-110.52,2017-11-30 0:00:00,1899-12-30 12:10:31,2018-8-4 0:00:00,1899-12-30 10:01:29,"RECONYX_PC900",758,"No","None","None","Other Natural Funnel"
"ABMI-38-SW-2017-11-30","ABMI-38-SW",38,,"SW","ABMI",2018,"Fort Chipewyan",59.46,-110.52,2017-11-30 0:00:00,1899-12-30 12:33:43,2018-5-12 0:00:00,1899-12-30 11:34:50,"RECONYX_PC900",669,"Yes","None","None","Natural Burn"
"ABMI-W39-CL-2017-11-30","ABMI-W39-CL",39,,"CL","ABMI",2018,"Fort Chipewyan",59.39,-110.22,2017-11-30 0:00:00,1899-12-30 14:47:40,2018-8-5 0:00:00,1899-12-30 16:17:18,"RECONYX_PC900",589,"No","Wet Margin Wetland","Game Trail","None"
"ABMI-39-NE-2017-11-30","ABMI-39-NE",39,,"NE","ABMI",2018,"Fort Chipewyan",59.39,-110.22,2017-11-30 0:00:00,1899-12-30 14:09:43,2018-8-5 0:00:00,1899-12-30 17:00:00,"RECONYX_PC900",766,"No","None","Game Trail","None"
"ABMI-39-SW-2017-11-30","ABMI-39-SW",39,,"SW","ABMI",2018,"Fort Chipewyan",59.39,-110.22,2017-11-30 0:00:00,1899-12-30 13:59:20,2018-8-5 0:00:00,1899-12-30 18:14:41,"RECONYX_PC900",382,"Yes","None","None","Natural Burn"
"ABMI-403-NE-2017-10-02","ABMI-403-NE",403,,"NE","ABMI",2018,"La Crête",57.63,-116.42,2017-10-2 0:00:00,1899-12-30 13:59:55,2018-7-8 0:00:00,1899-12-30 18:34:01,"RECONYX_PC900",520,"Yes","None","Game Trail","None"
"ABMI-403-NW-2017-10-02","ABMI-403-NW",403,,"NW","ABMI",2018,"La Crête",57.63,-116.42,2017-10-2 0:00:00,1899-12-30 14:15:45,2018-7-8 0:00:00,1899-12-30 17:04:37,"RECONYX_PC900",611,"No","None","None","None"
"ABMI-403-SE-2017-10-02","ABMI-403-SE",403,,"SE","ABMI",2018,"La Crête",57.63,-116.42,2017-10-2 0:00:00,1899-12-30 14:35:28,2018-7-8 0:00:00,1899-12-30 19:06:02,"RECONYX_PC900",744,"No","None","None","Other Natural Funnel"
"ABMI-403-SW-2017-10-02","ABMI-403-SW",403,,"SW","ABMI",2018,"La Crête",57.63,-116.42,2017-10-2 0:00:00,1899-12-30 15:09:13,2018-7-8 0:00:00,1899-12-30 16:28:52,"RECONYX_PC900",723,"Yes","None","None","None"
"ABMI-404-NE-2017-09-30","ABMI-404-NE",404,,"NE","ABMI",2018,"La Crête",57.59,-116.11,2017-9-30 0:00:00,1899-12-30 14:48:23,2018-7-8 0:00:00,1899-12-30 16:57:14,"RECONYX_PC900",64,"Yes","None","None","None"
"ABMI-404-NW-2017-09-30","ABMI-404-NW",404,,"NW","ABMI",2018,"La Crête",57.59,-116.11,2017-9-30 0:00:00,1899-12-30 14:10:38,2018-7-8 0:00:00,1899-12-30 17:43:45,"RECONYX_PC900",658,"No","None","None","None"
"ABMI-404-SE-2017-09-30","ABMI-404-SE",404,,"SE","ABMI",2018,"La Crête",57.59,-116.11,2017-9-30 0:00:00,1899-12-30 14:47:51,2018-4-23 0:00:00,1899-12-30 15:00:00,"RECONYX_PC900",502,"No","None","None","None"
"ABMI-404-SW-2017-09-30","ABMI-404-SW",404,,"SW","ABMI",2018,"La Crête",57.59,-116.11,2017-9-30 0:00:00,1899-12-30 14:06:31,2018-7-8 0:00:00,1899-12-30 18:13:17,"RECONYX_PC900",752,"Yes","None","None","None"
"ABMI-405-NE-2017-09-29","ABMI-405-NE",405,,"NE","ABMI",2018,"La Crête",57.56,-115.82,2017-9-29 0:00:00,1899-12-30 16:04:23,2018-7-7 0:00:00,1899-12-30 18:12:17,"RECONYX_PC900",1,"Yes","None","None","None"
"ABMI-405-NW-2017-09-29","ABMI-405-NW",405,,"NW","ABMI",2018,"La Crête",57.56,-115.82,2017-9-29 0:00:00,1899-12-30 15:26:35,2018-7-7 0:00:00,1899-12-30 17:41:49,"RECONYX_PC900",514,"No","None","Game Trail","None"
"ABMI-405-SE-2017-09-29","ABMI-405-SE",405,,"SE","ABMI",2018,"La Crête",57.56,-115.82,2017-9-29 0:00:00,1899-12-30 15:59:45,2018-7-7 0:00:00,1899-12-30 16:32:40,"RECONYX_PC900",816,"No","None","None","None"
"ABMI-405-SW-2017-09-29","ABMI-405-SW",405,,"SW","ABMI",2018,"La Crête",57.56,-115.82,2017-9-29 0:00:00,1899-12-30 15:23:29,2018-7-7 0:00:00,1899-12-30 17:11:53,"RECONYX_PC900",736,"Yes","None","None","None"
"ABMI-W418-CL-2018-01-10","ABMI-W418-CL",418,,"CL","ABMI",2018,"Fort MacKay",57.19,-111.56,2018-1-10 0:00:00,1899-12-30 11:09:44,2018-5-20 0:00:00,1899-12-30 19:24:45,"RECONYX_PC900",264,"No","Wet Margin Wetland","None","Other Natural Funnel"
"ABMI-418-NE-2018-01-10","ABMI-418-NE",418,,"NE","ABMI",2018,"Fort MacKay",57.19,-111.56,2018-1-10 0:00:00,1899-12-30 13:24:18,2018-7-22 0:00:00,1899-12-30 11:22:56,"RECONYX_PC900",236,"Yes","Swamp","Cutline","Other Natural Funnel"
"ABMI-418-SW-2018-01-10","ABMI-418-SW",418,,"SW","ABMI",2018,"Fort MacKay",57.19,-111.56,2018-1-10 0:00:00,1899-12-30 14:41:13,2018-7-22 0:00:00,1899-12-30 10:23:59,"RECONYX_PC900",50,"No","Swamp","None","Well Site"
"ABMI-W419-CL-2018-01-10","ABMI-W419-CL",419,,"CL","ABMI",2018,"Fort MacKay",57.15,-111.22,2018-1-10 0:00:00,1899-12-30 16:48:57,2018-7-24 0:00:00,1899-12-30 11:29:02,"RECONYX_PC900",982,"No","Wet Margin Wetland","None","None"
"ABMI-419-NE-2018-01-10","ABMI-419-NE",419,,"NE","ABMI",2018,"Fort MacKay",57.15,-111.22,2018-1-10 0:00:00,1899-12-30 18:10:01,2018-7-22 0:00:00,1899-12-30 13:50:06,"RECONYX_PC900",457,"Yes","None","None","None"
"ABMI-419-SW-2018-01-16","ABMI-419-SW",419,,"SW","ABMI",2018,"Fort MacKay",57.15,-111.22,2018-1-16 0:00:00,1899-12-30 9:32:27,2018-7-22 0:00:00,1899-12-30 14:43:52,"RECONYX_PC900",973,"VNA","Swamp","None","Other Natural Funnel"
"ABMI-W420-CL-2018-01-11","ABMI-W420-CL",420,,"CL","ABMI",2018,"Fort MacKay",57.12,-110.87,2018-1-11 0:00:00,1899-12-30 11:12:36,2018-7-18 0:00:00,1899-12-30 15:19:33,"RECONYX_PC900",31,"No","Lake","None","Clearcut"
"ABMI-420-NE-2018-01-11","ABMI-420-NE",420,,"NE","ABMI",2018,"Fort MacKay",57.12,-110.87,2018-1-11 0:00:00,1899-12-30 11:54:20,2018-7-19 0:00:00,1899-12-30 13:09:08,"RECONYX_PC900",484,"Yes","None","None","None"
"ABMI-420-SW-2018-01-11","ABMI-420-SW",420,,"SW","ABMI",2018,"Fort MacKay",57.12,-110.87,2018-1-11 0:00:00,1899-12-30 12:54:57,2018-7-19 0:00:00,1899-12-30 10:45:52,"RECONYX_PC900",811,"No","Alkali","None","None"
"ABMI-433-NE-2017-10-02","ABMI-433-NE",433,,"NE","ABMI",2018,"La Crête",57.47,-116.41,2017-10-2 0:00:00,1899-12-30 12:34:13,2018-7-7 0:00:00,1899-12-30 12:14:10,"RECONYX_PC900",508,"Yes","None","None","None"
"ABMI-433-NW-2017-10-02","ABMI-433-NW",433,,"NW","ABMI",2018,"La Crête",57.47,-116.41,2017-10-2 0:00:00,1899-12-30 12:14:00,2018-7-7 0:00:00,1899-12-30 7:38:30,"RECONYX_PC900",35,"No","None","None","None"
"ABMI-433-SE-2017-10-02","ABMI-433-SE",433,,"SE","ABMI",2018,"La Crête",57.47,-116.41,2017-10-2 0:00:00,1899-12-30 12:02:44,2018-7-7 0:00:00,1899-12-30 11:32:01,"RECONYX_PC900",820,"No","None","None","None"
"ABMI-433-SW-2017-10-02","ABMI-433-SW",433,,"SW","ABMI",2018,"La Crête",57.47,-116.41,2017-10-2 0:00:00,1899-12-30 12:52:34,2018-7-7 0:00:00,1899-12-30 13:15:29,"RECONYX_PC900",399,"Yes","None","None","None"
"ABMI-434-NE-2017-10-02","ABMI-434-NE",434,,"NE","ABMI",2018,"La Crête",57.45,-116.18,2017-10-2 0:00:00,1899-12-30 9:45:49,2018-7-7 0:00:00,1899-12-30 10:01:03,"RECONYX_PC900",448,"Yes","None","None","None"
"ABMI-434-NW-2017-10-02","ABMI-434-NW",434,,"NW","ABMI",2018,"La Crête",57.45,-116.18,2017-10-2 0:00:00,1899-12-30 10:33:52,2018-7-6 0:00:00,1899-12-30 15:03:31,"RECONYX_PC900",232,"No","None","None","None"
"ABMI-434-SE-2017-10-02","ABMI-434-SE",434,,"SE","ABMI",2018,"La Crête",57.45,-116.18,2017-10-2 0:00:00,1899-12-30 10:28:54,2018-7-7 0:00:00,1899-12-30 9:28:51,"RECONYX_PC900",380,"No","None","None","None"
"ABMI-434-SW-2017-10-02","ABMI-434-SW",434,,"SW","ABMI",2018,"La Crête",57.45,-116.18,2017-10-2 0:00:00,1899-12-30 9:54:35,2018-7-6 0:00:00,1899-12-30 15:32:43,"RECONYX_PC900",904,"Yes","None","None","None"
"ABMI-435-NE-2017-09-29","ABMI-435-NE",435,,"NE","ABMI",2018,"La Crête",57.37,-115.82,2017-9-29 0:00:00,1899-12-30 13:01:33,2018-7-9 0:00:00,1899-12-30 9:29:52,"RECONYX_PC900",20,"Yes","None","None","None"
"ABMI-435-NW-2017-09-29","ABMI-435-NW",435,,"NW","ABMI",2018,"La Crête",57.37,-115.82,2017-9-29 0:00:00,1899-12-30 12:11:34,2018-7-8 0:00:00,1899-12-30 16:38:18,"RECONYX_PC900",831,"No","None","None","None"
"ABMI-435-SE-2017-09-29","ABMI-435-SE",435,,"SE","ABMI",2018,"La Crête",57.37,-115.82,2017-9-29 0:00:00,1899-12-30 13:09:50,2018-7-9 0:00:00,1899-12-30 10:49:06,"RECONYX_PC900",588,"No","None","None","Natural Burn"
"ABMI-435-SW-2017-09-29","ABMI-435-SW",435,,"SW","ABMI",2018,"La Crête",57.37,-115.82,2017-9-29 0:00:00,1899-12-30 12:17:55,2018-6-14 0:00:00,1899-12-30 3:03:21,"RECONYX_PC900",430,"Yes","None","Game Trail","None"
"ABMI-448-NE-2018-02-15","ABMI-448-NE",448,,"NE","ABMI",2018,"Fort MacKay",57.00,-111.50,2018-2-15 0:00:00,1899-12-30 13:01:11,2018-7-18 0:00:00,1899-12-30 11:19:59,"RECONYX_PC900",980,"No","None","None","None"
"ABMI-448-SW-2018-02-15","ABMI-448-SW",448,,"SW","ABMI",2018,"Fort MacKay",57.00,-111.50,2018-2-15 0:00:00,1899-12-30 15:23:58,2018-7-18 0:00:00,1899-12-30 14:21:07,"RECONYX_PC900",690,"No","None","Transmission Line","None"
"ABMI-W449-CL-2018-01-11","ABMI-W449-CL",449,,"CL","ABMI",2018,"Fort McMurray",56.97,-111.28,2018-1-11 0:00:00,1899-12-30 16:36:18,2018-7-18 0:00:00,1899-12-30 11:36:28,"RECONYX_PC900",732,"No","Wet Margin Wetland","None","None"
"ABMI-449-NE-2018-01-12","ABMI-449-NE",449,,"NE","ABMI",2018,"Fort McMurray",56.97,-111.28,2018-1-12 0:00:00,1899-12-30 16:31:39,2018-7-19 0:00:00,1899-12-30 8:09:39,"RECONYX_PC900",235,"Yes","None","None","None"
"ABMI-449-SW-2018-01-12","ABMI-449-SW",449,,"SW","ABMI",2018,"Fort McMurray",56.97,-111.28,2018-1-12 0:00:00,1899-12-30 15:29:54,2018-7-19 0:00:00,1899-12-30 7:03:54,"RECONYX_PC900",1001,"No","None","None","Other Natural Funnel"
"ABMI-W450-CL-2018-01-11","ABMI-W450-CL",450,,"CL","ABMI",2018,"Fort McMurray",56.90,-110.96,2018-1-11 0:00:00,1899-12-30 13:44:04,2018-7-18 0:00:00,1899-12-30 11:30:54,"RECONYX_PC900",1051,"No","Wet Margin Wetland","None","None"
"ABMI-450-NE-2018-01-11","ABMI-450-NE",450,,"NE","ABMI",2018,"Fort McMurray",56.90,-110.96,2018-1-11 0:00:00,1899-12-30 14:23:53,2018-7-18 0:00:00,1899-12-30 16:00:30,"RECONYX_PC900",291,"Yes","None","None","None"
"ABMI-450-SW-2018-01-11","ABMI-450-SW",450,,"SW","ABMI",2018,"Fort McMurray",56.90,-110.96,2018-1-11 0:00:00,1899-12-30 12:52:45,2018-7-18 0:00:00,1899-12-30 17:09:12,"RECONYX_PC900",38,"No","None","None","None"
"ABMI-463-NE-2017-09-30","ABMI-463-NE",463,,"NE","ABMI",2018,"Manning",57.29,-116.48,2017-9-30 0:00:00,1899-12-30 11:42:24,2018-7-8 0:00:00,1899-12-30 14:01:34,"RECONYX_PC900",192,"Yes","Marsh","None","None"
"ABMI-463-NW-2017-09-30","ABMI-463-NW",463,,"NW","ABMI",2018,"Manning",57.29,-116.48,2017-9-30 0:00:00,1899-12-30 12:41:07,2018-7-8 0:00:00,1899-12-30 17:42:03,"RECONYX_PC900",826,"No","Swamp","None","None"
"ABMI-463-SE-2017-09-30","ABMI-463-SE",463,,"SE","ABMI",2018,"Manning",57.29,-116.48,2017-9-30 0:00:00,1899-12-30 11:46:21,2018-7-8 0:00:00,1899-12-30 12:10:10,"RECONYX_PC900",188,"No","None","None","None"
"ABMI-463-SW-2017-09-30","ABMI-463-SW",463,,"SW","ABMI",2018,"Manning",57.29,-116.48,2017-9-30 0:00:00,1899-12-30 12:38:03,2018-7-8 0:00:00,1899-12-30 18:46:08,"RECONYX_PC900",561,"Yes","None","Game Trail","None"
"ABMI-464-NE-2017-09-30","ABMI-464-NE",464,,"NE","ABMI",2018,"Cadotte Lake",57.23,-116.16,2017-9-30 0:00:00,1899-12-30 9:41:45,2018-7-7 0:00:00,1899-12-30 16:39:57,"RECONYX_PC900",248,"Yes","Lake","None","None"
"ABMI-464-NW-2017-09-30","ABMI-464-NW",464,,"NW","ABMI",2018,"Cadotte Lake",57.23,-116.16,2017-9-30 0:00:00,1899-12-30 9:43:17,2018-7-7 0:00:00,1899-12-30 16:15:45,"RECONYX_PC900",681,"No","None","None","None"
"ABMI-464-SE-2017-09-30","ABMI-464-SE",464,,"SE","ABMI",2018,"Cadotte Lake",57.23,-116.16,2017-9-30 0:00:00,1899-12-30 10:17:11,2018-7-8 0:00:00,1899-12-30 7:06:47,"RECONYX_PC900",901,"No","None","None","None"
"ABMI-464-SW-2017-09-30","ABMI-464-SW",464,,"SW","ABMI",2018,"Cadotte Lake",57.23,-116.16,2017-9-30 0:00:00,1899-12-30 10:21:34,2018-7-8 0:00:00,1899-12-30 7:47:30,"RECONYX_PC900",632,"Yes","None","None","None"
"ABMI-465-NE-2017-09-29","ABMI-465-NE",465,,"NE","ABMI",2018,"Loon Lake",57.24,-115.91,2017-9-29 0:00:00,1899-12-30 9:50:20,2018-7-7 0:00:00,1899-12-30 17:17:22,"RECONYX_PC900",828,"Yes","None","None","None"
"ABMI-465-NW-2017-09-29","ABMI-465-NW",465,,"NW","ABMI",2018,"Loon Lake",57.24,-115.91,2017-9-29 0:00:00,1899-12-30 9:42:50,2018-7-8 0:00:00,1899-12-30 12:06:44,"RECONYX_PC900",498,"No","None","None","Other Natural Funnel"
"ABMI-465-SE-2017-09-29","ABMI-465-SE",465,,"SE","ABMI",2018,"Loon Lake",57.24,-115.91,2017-9-29 0:00:00,1899-12-30 10:26:18,2018-7-7 0:00:00,1899-12-30 16:39:58,"RECONYX_PC900",720,"No","None","Game Trail","Other Natural Funnel"
"ABMI-465-SW-2017-09-29","ABMI-465-SW",465,,"SW","ABMI",2018,"Loon Lake",57.24,-115.91,2017-9-29 0:00:00,1899-12-30 10:15:50,2018-7-8 0:00:00,1899-12-30 11:27:14,"RECONYX_PC900",684,"Yes","None","Game Trail","None"
"ABMI-W478-CCL-2018-01-13","ABMI-W478-CCL",478,,"CCL","ABMI",2018,"Fort McMurray",56.84,-111.66,2018-1-13 0:00:00,1899-12-30 12:26:40,2018-7-22 0:00:00,1899-12-30 9:21:14,"RECONYX_PC900",726,"No","Wet Margin Wetland","None","None"
"ABMI-478-NE-2018-01-13","ABMI-478-NE",478,,"NE","ABMI",2018,"Fort McMurray",56.84,-111.66,2018-1-13 0:00:00,1899-12-30 12:26:15,2018-7-18 0:00:00,1899-12-30 11:23:43,"RECONYX_PC900",919,"Yes","None","None","Natural Burn"
"ABMI-478-SW-2017-10-24","ABMI-478-SW",478,,"SW","ABMI",2018,"Fort McMurray",56.84,-111.66,2017-10-24 0:00:00,1899-12-30 19:11:33,2018-7-18 0:00:00,1899-12-30 12:26:29,"RECONYX_PC900",537,"No","Swamp","None","None"
"ABMI-W479-CL-2018-02-15","ABMI-W479-CL",479,,"CL","ABMI",2018,"Fort McMurray",56.75,-111.32,2018-2-15 0:00:00,1899-12-30 14:23:38,2018-7-18 0:00:00,1899-12-30 8:09:57,"RECONYX_PC900",968,"No","Wet Margin Wetland","None","None"
"ABMI-479-NE-2018-02-15","ABMI-479-NE",479,,"NE","ABMI",2018,"Fort McMurray",56.75,-111.32,2018-2-15 0:00:00,1899-12-30 13:11:43,2018-7-20 0:00:00,1899-12-30 12:40:27,"RECONYX_PC900",157,"Yes","Swamp","None","None"
"ABMI-479-SW-2018-02-15","ABMI-479-SW",479,,"SW","ABMI",2018,"Fort McMurray",56.75,-111.32,2018-2-15 0:00:00,1899-12-30 11:56:35,2018-7-20 0:00:00,1899-12-30 11:32:30,"RECONYX_PC900",815,"No","None","None","Natural Burn"
"ABMI-W480-CL-VNA","ABMI-W480-CL",480,,"CL","ABMI",2018,"Fort McMurray",56.73,-110.99,,,,,"RECONYX_PC900",423,"No","Wet Margin Wetland","None","None"
"ABMI-480-NE-2018-01-11","ABMI-480-NE",480,,"NE","ABMI",2018,"Fort McMurray",56.73,-110.99,2018-1-11 0:00:00,1899-12-30 15:11:01,2018-7-18 0:00:00,1899-12-30 11:31:30,"RECONYX_PC900",416,"Yes","None","None","Other Natural Funnel"
"ABMI-480-SW-2018-01-11","ABMI-480-SW",480,,"SW","ABMI",2018,"Fort McMurray",56.73,-110.99,2018-1-11 0:00:00,1899-12-30 16:10:46,2018-7-18 0:00:00,1899-12-30 10:25:38,"RECONYX_PC900",945,"No","None","None","None"
"ABMI-503-NE-2018-01-13","ABMI-503-NE",503,,"NE","ABMI",2018,"Chipewyan Lake",56.83,-113.63,2018-1-13 0:00:00,1899-12-30 16:13:18,2018-7-23 0:00:00,1899-12-30 11:46:54,"RECONYX_PC900",152,"Yes","Marsh","None","None"
"ABMI-503-NW-2018-01-13","ABMI-503-NW",503,,"NW","ABMI",2018,"Chipewyan Lake",56.83,-113.63,2018-1-13 0:00:00,1899-12-30 16:17:20,2018-7-23 0:00:00,1899-12-30 11:46:30,"RECONYX_PC900",928,"No","Wet Margin Lake","None","None"
"ABMI-503-SE-2018-01-13","ABMI-503-SE",503,,"SE","ABMI",2018,"Chipewyan Lake",56.83,-113.63,2018-1-13 0:00:00,1899-12-30 16:47:49,2018-7-23 0:00:00,1899-12-30 11:13:56,"RECONYX_PC900",1050,"No","None","None","None"
"ABMI-503-SW-2018-01-13","ABMI-503-SW",503,,"SW","ABMI",2018,"Chipewyan Lake",56.83,-113.63,2018-1-13 0:00:00,1899-12-30 16:52:11,2018-6-23 0:00:00,1899-12-30 13:17:58,"RECONYX_PC900",47,"Yes","Wet Margin Lake","None","None"
"ABMI-504-NE-2018-01-14","ABMI-504-NE",504,,"NE","ABMI",2018,"Chipewyan Lake",56.80,-113.27,2018-1-14 0:00:00,1899-12-30 12:52:22,2018-7-23 0:00:00,1899-12-30 13:25:01,"RECONYX_PC900",774,"Yes","None","None","None"
"ABMI-504-NW-2018-01-14","ABMI-504-NW",504,,"NW","ABMI",2018,"Chipewyan Lake",56.80,-113.27,2018-1-14 0:00:00,1899-12-30 13:39:52,2018-7-23 0:00:00,1899-12-30 17:47:22,"RECONYX_PC900",419,"No","None","None","None"
"ABMI-504-SE-2018-01-14","ABMI-504-SE",504,,"SE","ABMI",2018,"Chipewyan Lake",56.80,-113.27,2018-1-14 0:00:00,1899-12-30 13:32:25,2018-7-23 0:00:00,1899-12-30 16:30:04,"RECONYX_PC900",434,"No","None","None","None"
"ABMI-504-SW-2018-01-14","ABMI-504-SW",504,,"SW","ABMI",2018,"Chipewyan Lake",56.80,-113.27,2018-1-14 0:00:00,1899-12-30 12:50:55,2018-7-23 0:00:00,1899-12-30 15:31:24,"RECONYX_PC900",138,"Yes","None","None","None"
"ABMI-505-NE-2018-01-13","ABMI-505-NE",505,,"NE","ABMI",2018,"Chipewyan Lake",56.76,-112.99,2018-1-13 0:00:00,1899-12-30 15:11:53,2018-7-24 0:00:00,1899-12-30 15:49:45,"RECONYX_PC900",487,"Yes","None","None","None"
"ABMI-505-NW-2018-01-13","ABMI-505-NW",505,,"NW","ABMI",2018,"Chipewyan Lake",56.76,-112.99,2018-1-13 0:00:00,1899-12-30 14:22:35,2018-7-24 0:00:00,1899-12-30 15:03:11,"RECONYX_PC900",763,"No","None","None","None"
"ABMI-505-SE-2018-01-13","ABMI-505-SE",505,,"SE","ABMI",2018,"Chipewyan Lake",56.76,-112.99,2018-1-13 0:00:00,1899-12-30 15:04:26,2018-7-24 0:00:00,1899-12-30 16:33:59,"RECONYX_PC900",275,"No","None","None","None"
